instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,instant_hour,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season_desc_hour
236,2011-08-24,3,0,8,0,3,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,5560,3,0,8,13,0,3,1,1,0.76,0.6818,0.48,0.4179,56,180,236,Fall
236,2011-08-24,3,0,8,0,3,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,5561,3,0,8,14,0,3,1,1,0.76,0.6818,0.48,0.4179,77,127,204,Fall
236,2011-08-24,3,0,8,0,3,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,5562,3,0,8,15,0,3,1,1,0.76,0.6818,0.48,0.4478,63,141,204,Fall
236,2011-08-24,3,0,8,0,3,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,5563,3,0,8,16,0,3,1,1,0.76,0.697,0.52,0.4179,49,222,271,Fall
236,2011-08-24,3,0,8,0,3,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,5564,3,0,8,17,0,3,1,1,0.76,0.697,0.52,0.3582,83,484,567,Fall
236,2011-08-24,3,0,8,0,3,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,5565,3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,102,519,621,Fall
236,2011-08-24,3,0,8,0,3,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,5566,3,0,8,19,0,3,1,1,0.74,0.6818,0.55,0.2985,93,347,440,Fall
236,2011-08-24,3,0,8,0,3,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,5567,3,0,8,20,0,3,1,1,0.72,0.6667,0.58,0.2985,45,289,334,Fall
236,2011-08-24,3,0,8,0,3,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,5568,3,0,8,21,0,3,1,1,0.7,0.6515,0.61,0.3582,47,189,236,Fall
236,2011-08-24,3,0,8,0,3,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,5569,3,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.3582,41,140,181,Fall
236,2011-08-24,3,0,8,0,3,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,5570,3,0,8,23,0,3,1,1,0.68,0.6364,0.69,0.2985,16,54,70,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5571,3,0,8,0,0,4,1,1,0.68,0.6364,0.74,0.2985,11,41,52,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5572,3,0,8,1,0,4,1,1,0.68,0.6364,0.69,0.3881,4,11,15,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5573,3,0,8,2,0,4,1,1,0.68,0.6364,0.69,0.3881,3,2,5,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5574,3,0,8,3,0,4,1,1,0.66,0.6212,0.74,0.3284,2,2,4,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5575,3,0,8,4,0,4,1,1,0.66,0.6061,0.78,0.3881,1,6,7,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5576,3,0,8,5,0,4,1,1,0.66,0.6061,0.83,0.4179,1,25,26,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5577,3,0,8,6,0,4,1,1,0.66,0.6061,0.83,0.3284,1,101,102,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5578,3,0,8,7,0,4,1,2,0.68,0.6364,0.79,0.3284,17,296,313,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5579,3,0,8,8,0,4,1,2,0.7,0.6667,0.74,0.2985,23,461,484,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5580,3,0,8,9,0,4,1,2,0.72,0.6818,0.7,0.2985,21,141,162,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5581,3,0,8,10,0,4,1,2,0.74,0.697,0.66,0.2985,37,105,142,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5582,3,0,8,11,0,4,1,3,0.7,0.6667,0.79,0.0,39,112,151,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5583,3,0,8,12,0,4,1,3,0.7,0.6667,0.79,0.0,9,32,41,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5584,3,0,8,13,0,4,1,1,0.7,0.6667,0.79,0.1045,7,30,37,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5585,3,0,8,14,0,4,1,2,0.72,0.697,0.74,0.0,27,86,113,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5586,3,0,8,15,0,4,1,2,0.74,0.697,0.7,0.0,28,104,132,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5587,3,0,8,16,0,4,1,1,0.72,0.7121,0.84,0.0,16,105,121,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5588,3,0,8,17,0,4,1,1,0.72,0.7121,0.84,0.0,28,284,312,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5589,3,0,8,18,0,4,1,2,0.72,0.7121,0.84,0.1343,31,377,408,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5590,3,0,8,19,0,4,1,2,0.66,0.6061,0.78,0.3284,31,241,272,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5591,3,0,8,20,0,4,1,1,0.64,0.5909,0.78,0.3582,33,192,225,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5592,3,0,8,21,0,4,1,1,0.64,0.5909,0.78,0.2836,29,158,187,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5593,3,0,8,22,0,4,1,1,0.62,0.5758,0.83,0.0,21,126,147,Fall
237,2011-08-25,3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,5594,3,0,8,23,0,4,1,1,0.62,0.5758,0.83,0.0896,15,69,84,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5595,3,0,8,0,0,5,1,1,0.62,0.5758,0.83,0.1343,9,42,51,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5596,3,0,8,1,0,5,1,1,0.62,0.5758,0.83,0.0,10,13,23,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5597,3,0,8,2,0,5,1,1,0.62,0.5606,0.88,0.1343,4,16,20,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5598,3,0,8,3,0,5,1,1,0.6,0.5455,0.88,0.1045,3,8,11,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5599,3,0,8,4,0,5,1,1,0.62,0.5606,0.88,0.0,2,6,8,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5600,3,0,8,5,0,5,1,2,0.62,0.5606,0.88,0.0,3,23,26,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5601,3,0,8,6,0,5,1,1,0.62,0.5606,0.88,0.0,5,100,105,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5602,3,0,8,7,0,5,1,1,0.64,0.5758,0.83,0.0,3,263,266,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5603,3,0,8,8,0,5,1,1,0.66,0.6061,0.83,0.1045,17,387,404,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5604,3,0,8,9,0,5,1,1,0.7,0.6667,0.74,0.0,39,191,230,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5605,3,0,8,10,0,5,1,1,0.74,0.697,0.66,0.0896,34,89,123,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5606,3,0,8,11,0,5,1,2,0.76,0.7121,0.62,0.0,63,151,214,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5607,3,0,8,12,0,5,1,2,0.76,0.7273,0.66,0.1045,70,173,243,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5608,3,0,8,13,0,5,1,2,0.78,0.7424,0.59,0.1045,72,165,237,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5609,3,0,8,14,0,5,1,1,0.8,0.7727,0.59,0.0,55,164,219,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5610,3,0,8,15,0,5,1,2,0.8,0.7727,0.59,0.194,53,196,249,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5611,3,0,8,16,0,5,1,1,0.78,0.7424,0.62,0.1045,50,293,343,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5612,3,0,8,17,0,5,1,1,0.74,0.7121,0.74,0.2537,56,433,489,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5613,3,0,8,18,0,5,1,2,0.74,0.7121,0.74,0.1343,40,370,410,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5614,3,0,8,19,0,5,1,1,0.72,0.697,0.79,0.1045,55,235,290,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5615,3,0,8,20,0,5,1,1,0.72,0.697,0.79,0.0896,39,183,222,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5616,3,0,8,21,0,5,1,1,0.72,0.697,0.79,0.1642,38,152,190,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5617,3,0,8,22,0,5,1,1,0.72,0.697,0.79,0.1045,26,126,152,Fall
238,2011-08-26,3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,5618,3,0,8,23,0,5,1,1,0.7,0.6667,0.84,0.0896,22,114,136,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5619,3,0,8,0,0,6,0,1,0.7,0.6667,0.84,0.1045,33,112,145,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5620,3,0,8,1,0,6,0,1,0.7,0.6667,0.84,0.1642,13,51,64,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5621,3,0,8,2,0,6,0,1,0.7,0.6667,0.84,0.194,18,59,77,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5622,3,0,8,3,0,6,0,2,0.7,0.6667,0.84,0.2239,8,22,30,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5623,3,0,8,4,0,6,0,2,0.7,0.6667,0.84,0.2239,1,3,4,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5624,3,0,8,5,0,6,0,2,0.7,0.6667,0.84,0.2985,1,11,12,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5625,3,0,8,6,0,6,0,2,0.7,0.6667,0.84,0.2985,3,15,18,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5626,3,0,8,7,0,6,0,2,0.7,0.6667,0.84,0.3582,2,26,28,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5627,3,0,8,8,0,6,0,2,0.7,0.6667,0.84,0.2537,14,62,76,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5628,3,0,8,9,0,6,0,2,0.7,0.6667,0.84,0.4179,28,128,156,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5629,3,0,8,10,0,6,0,2,0.7,0.6667,0.79,0.4627,51,154,205,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5630,3,0,8,11,0,6,0,3,0.66,0.5909,0.89,0.4179,15,73,88,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5631,3,0,8,12,0,6,0,3,0.66,0.6061,0.83,0.4925,11,65,76,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5632,3,0,8,13,0,6,0,3,0.66,0.6061,0.83,0.3881,10,33,43,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5633,3,0,8,14,0,6,0,3,0.64,0.5758,0.89,0.5522,4,19,23,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5634,3,0,8,15,0,6,0,3,0.64,0.5758,0.89,0.5522,2,28,30,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5635,3,0,8,16,0,6,0,3,0.64,0.5758,0.89,0.5224,10,14,24,Fall
239,2011-08-27,3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,226,889,1115,5636,3,0,8,17,0,6,0,3,0.64,0.5758,0.89,0.8358,2,14,16,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5637,3,0,8,7,0,0,0,3,0.62,0.5758,0.83,0.3582,0,1,1,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5638,3,0,8,8,0,0,0,3,0.62,0.5758,0.83,0.4179,2,6,8,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5639,3,0,8,9,0,0,0,1,0.66,0.6212,0.74,0.4179,7,46,53,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5640,3,0,8,10,0,0,0,1,0.7,0.6515,0.61,0.6119,27,115,142,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5641,3,0,8,11,0,0,0,1,0.7,0.6515,0.58,0.3881,59,178,237,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5642,3,0,8,12,0,0,0,1,0.74,0.6667,0.51,0.3881,88,218,306,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5643,3,0,8,13,0,0,0,1,0.76,0.6818,0.45,0.3582,129,302,431,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5644,3,0,8,14,0,0,0,1,0.78,0.697,0.43,0.4179,157,290,447,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5645,3,0,8,15,0,0,0,1,0.78,0.697,0.43,0.3582,155,314,469,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5646,3,0,8,16,0,0,0,1,0.8,0.7121,0.36,0.3881,196,295,491,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5647,3,0,8,17,0,0,0,1,0.76,0.6818,0.4,0.2985,145,253,398,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5648,3,0,8,18,0,0,0,1,0.74,0.6667,0.42,0.2239,145,257,402,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5649,3,0,8,19,0,0,0,1,0.72,0.6667,0.48,0.1045,140,247,387,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5650,3,0,8,20,0,0,0,1,0.72,0.6515,0.45,0.1045,64,150,214,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5651,3,0,8,21,0,0,0,1,0.66,0.6212,0.61,0.1343,60,126,186,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5652,3,0,8,22,0,0,0,1,0.64,0.6061,0.69,0.1045,25,73,98,Fall
240,2011-08-28,3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,1415,2919,4334,5653,3,0,8,23,0,0,0,1,0.62,0.5909,0.73,0.1045,16,48,64,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5654,3,0,8,0,0,1,1,1,0.62,0.5909,0.73,0.1045,13,21,34,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5655,3,0,8,1,0,1,1,1,0.6,0.5909,0.69,0.1045,5,15,20,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5656,3,0,8,2,0,1,1,1,0.6,0.5909,0.69,0.194,8,5,13,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5657,3,0,8,3,0,1,1,1,0.6,0.5909,0.69,0.1045,1,5,6,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5658,3,0,8,4,0,1,1,1,0.56,0.5303,0.68,0.1343,0,3,3,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5659,3,0,8,5,0,1,1,1,0.56,0.5303,0.73,0.1343,0,17,17,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5660,3,0,8,6,0,1,1,1,0.56,0.5303,0.73,0.1343,3,99,102,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5661,3,0,8,7,0,1,1,1,0.6,0.6061,0.6,0.2239,11,273,284,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5662,3,0,8,8,0,1,1,1,0.62,0.6212,0.57,0.2537,20,384,404,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5663,3,0,8,9,0,1,1,1,0.62,0.6212,0.53,0.2537,22,166,188,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5664,3,0,8,10,0,1,1,1,0.66,0.6212,0.47,0.2239,42,73,115,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5665,3,0,8,11,0,1,1,1,0.66,0.6212,0.47,0.1642,38,100,138,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5666,3,0,8,12,0,1,1,2,0.68,0.6364,0.44,0.1642,48,159,207,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5667,3,0,8,13,0,1,1,2,0.7,0.6364,0.39,0.0,48,170,218,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5668,3,0,8,14,0,1,1,1,0.7,0.6364,0.42,0.0,55,127,182,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5669,3,0,8,15,0,1,1,1,0.7,0.6364,0.42,0.1642,56,164,220,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5670,3,0,8,16,0,1,1,1,0.72,0.6515,0.42,0.1642,56,226,282,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5671,3,0,8,17,0,1,1,2,0.7,0.6364,0.47,0.2239,67,524,591,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5672,3,0,8,18,0,1,1,1,0.66,0.6212,0.47,0.2537,60,487,547,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5673,3,0,8,19,0,1,1,1,0.66,0.6212,0.47,0.2537,50,317,367,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5674,3,0,8,20,0,1,1,1,0.64,0.6212,0.53,0.1642,50,227,277,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5675,3,0,8,21,0,1,1,1,0.64,0.6212,0.53,0.194,34,168,202,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5676,3,0,8,22,0,1,1,1,0.62,0.6212,0.57,0.1343,23,119,142,Fall
241,2011-08-29,3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,729,3905,4634,5677,3,0,8,23,0,1,1,1,0.6,0.6061,0.6,0.0896,19,56,75,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5678,3,0,8,0,0,2,1,1,0.56,0.5303,0.73,0.1343,10,17,27,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5679,3,0,8,1,0,2,1,1,0.56,0.5303,0.68,0.1045,6,7,13,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5680,3,0,8,2,0,2,1,1,0.54,0.5152,0.73,0.1045,2,8,10,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5681,3,0,8,3,0,2,1,1,0.54,0.5152,0.73,0.194,2,2,4,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5682,3,0,8,4,0,2,1,1,0.52,0.5,0.77,0.1642,0,6,6,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5683,3,0,8,5,0,2,1,1,0.52,0.5,0.77,0.0896,1,27,28,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5684,3,0,8,6,0,2,1,1,0.54,0.5152,0.73,0.1045,4,115,119,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5685,3,0,8,7,0,2,1,1,0.56,0.5303,0.68,0.1343,19,338,357,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5686,3,0,8,8,0,2,1,1,0.62,0.6212,0.57,0.1343,34,459,493,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5687,3,0,8,9,0,2,1,1,0.66,0.6212,0.5,0.2239,38,180,218,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5688,3,0,8,10,0,2,1,1,0.7,0.6364,0.39,0.2239,28,109,137,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5689,3,0,8,11,0,2,1,1,0.72,0.6515,0.37,0.194,60,115,175,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5690,3,0,8,12,0,2,1,1,0.72,0.6515,0.37,0.0,65,172,237,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5691,3,0,8,13,0,2,1,1,0.74,0.6515,0.35,0.1045,59,170,229,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5692,3,0,8,14,0,2,1,1,0.74,0.6515,0.33,0.1642,58,151,209,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5693,3,0,8,15,0,2,1,1,0.74,0.6515,0.35,0.2239,34,162,196,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5694,3,0,8,16,0,2,1,1,0.74,0.6515,0.37,0.1642,42,295,337,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5695,3,0,8,17,0,2,1,1,0.72,0.6515,0.42,0.194,62,549,611,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5696,3,0,8,18,0,2,1,1,0.7,0.6364,0.45,0.1642,60,516,576,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5697,3,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.0896,68,397,465,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5698,3,0,8,20,0,2,1,1,0.66,0.6212,0.5,0.0,39,259,298,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5699,3,0,8,21,0,2,1,1,0.64,0.6061,0.65,0.0896,43,180,223,Fall
242,2011-08-30,3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,775,4429,5204,5700,3,0,8,22,0,2,1,1,0.62,0.6061,0.61,0.0,22,121,143,Fall
